bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,class_name,width,height,aspect_ratio
11,59,253,138,22,04650.jpg,Audi S5 Coupe 2012,259.0,194.0,1.3350515463917525
26,118,1009,541,5,04651.jpg,Acura TSX Sedan 2012,1024.0,768.0,1.3333333333333333
48,135,543,383,11,04652.jpg,Aston Martin Virage Coupe 2012,590.0,424.0,1.3915094339622642
13,8,255,169,65,04653.jpg,Chevrolet Avalanche Crew Cab 2012,259.0,194.0,1.3350515463917525
236,36,1680,1078,147,04654.jpg,Jeep Liberty SUV 2012,1920.0,1080.0,1.7777777777777777
9,11,824,489,184,04655.jpg,Suzuki SX4 Sedan 2012,872.0,556.0,1.5683453237410072
4,23,280,220,146,04656.jpg,Jeep Wrangler SUV 2012,300.0,225.0,1.3333333333333333
28,21,286,178,65,04657.jpg,Chevrolet Avalanche Crew Cab 2012,300.0,201.0,1.492537313432836
173,80,1129,772,47,04658.jpg,Buick Regal GS 2012,1280.0,850.0,1.5058823529411764
134,102,488,255,169,04659.jpg,Nissan NV Passenger Van 2012,600.0,337.0,1.7804154302670623
243,197,889,654,164,04660.jpg,Mercedes-Benz E-Class Sedan 2012,1024.0,680.0,1.5058823529411764
72,303,846,636,191,04661.jpg,Volkswagen Golf Hatchback 1991,1024.0,687.0,1.490538573508006
12,65,468,278,128,04662.jpg,Honda Accord Coupe 2012,480.0,317.0,1.5141955835962144
105,447,1309,1019,170,04663.jpg,Nissan Juke Hatchback 2012,1600.0,1067.0,1.499531396438613
5,30,314,212,100,04664.jpg,FIAT 500 Convertible 2012,320.0,255.0,1.2549019607843137
135,86,463,300,176,04665.jpg,Rolls-Royce Ghost Sedan 2012,592.0,373.0,1.5871313672922251
10,37,284,157,118,04666.jpg,GMC Terrain SUV 2012,300.0,225.0,1.3333333333333333
3,9,91,59,123,04667.jpg,Geo Metro Convertible 1993,92.0,69.0,1.3333333333333333
6,25,257,175,53,04668.jpg,Cadillac Escalade EXT Crew Cab 2007,259.0,194.0,1.3350515463917525
61,98,458,376,1,04669.jpg,AM General Hummer SUV 2000,512.0,384.0,1.3333333333333333
39,72,701,461,108,04670.jpg,Ford Freestar Minivan 2007,786.0,491.0,1.6008146639511203
241,244,1408,928,14,04671.jpg,Audi TTS Coupe 2012,1600.0,1200.0,1.3333333333333333
39,229,744,715,148,04672.jpg,Jeep Grand Cherokee SUV 2012,1024.0,768.0,1.3333333333333333
25,120,623,367,25,04673.jpg,Audi TT RS Coupe 2012,640.0,480.0,1.3333333333333333
40,52,539,343,157,04674.jpg,MINI Cooper Roadster Convertible 2012,592.0,375.0,1.5786666666666667
35,47,464,228,163,04675.jpg,Mercedes-Benz SL-Class Coupe 2009,484.0,261.0,1.8544061302681993
26,66,559,286,22,04676.jpg,Audi S5 Coupe 2012,580.0,309.0,1.8770226537216828
84,184,1279,875,107,04677.jpg,Ford Mustang Convertible 2007,1417.0,948.0,1.4947257383966244
29,107,800,525,70,04678.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,800.0,600.0,1.3333333333333333
41,104,455,264,49,04679.jpg,Buick Verano Sedan 2012,500.0,357.0,1.4005602240896358
21,41,238,135,143,04680.jpg,Isuzu Ascender SUV 2008,275.0,183.0,1.5027322404371584
121,194,570,475,48,04681.jpg,Buick Rainier SUV 2007,640.0,480.0,1.3333333333333333
14,108,629,386,138,04682.jpg,Hyundai Sonata Sedan 2012,640.0,480.0,1.3333333333333333
154,71,831,587,140,04683.jpg,Hyundai Azera Sedan 2012,1024.0,618.0,1.656957928802589
289,325,925,711,131,04684.jpg,Hyundai Santa Fe SUV 2012,1280.0,960.0,1.3333333333333333
41,32,220,159,72,04685.jpg,Chevrolet Monte Carlo Coupe 2007,259.0,194.0,1.3350515463917525
10,137,306,289,152,04686.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,432.0,324.0,1.3333333333333333
18,145,540,296,103,04687.jpg,Ferrari 458 Italia Convertible 2012,553.0,369.0,1.4986449864498645
150,55,488,367,76,04688.jpg,Chrysler Aspen SUV 2009,640.0,480.0,1.3333333333333333
278,284,917,539,21,04689.jpg,Audi S5 Convertible 2012,1024.0,682.0,1.501466275659824
50,66,426,272,41,04690.jpg,Bentley Mulsanne Sedan 2011,440.0,281.0,1.5658362989323844
38,201,761,452,6,04691.jpg,Acura Integra Type R 2001,800.0,534.0,1.4981273408239701
4,1,223,120,109,04692.jpg,Ford Expedition EL SUV 2009,223.0,121.0,1.8429752066115703
1,143,636,343,36,04693.jpg,BMW M6 Convertible 2010,636.0,358.0,1.776536312849162
30,43,978,754,159,04694.jpg,Mazda Tribute SUV 2011,1024.0,768.0,1.3333333333333333
29,94,456,261,81,04695.jpg,Chrysler PT Cruiser Convertible 2008,480.0,360.0,1.3333333333333333
101,146,565,395,20,04696.jpg,Audi S6 Sedan 2011,640.0,480.0,1.3333333333333333
51,119,734,568,105,04697.jpg,Fisker Karma Sedan 2012,1024.0,683.0,1.499267935578331
122,110,533,381,177,04698.jpg,Rolls-Royce Phantom Sedan 2012,640.0,427.0,1.4988290398126465
74,119,458,360,113,04699.jpg,Ford F-150 Regular Cab 2012,480.0,360.0,1.3333333333333333
19,89,730,444,94,04700.jpg,Dodge Durango SUV 2012,750.0,469.0,1.5991471215351811
5,113,568,381,98,04701.jpg,Eagle Talon Hatchback 1998,575.0,431.0,1.334106728538283
13,29,285,188,19,04702.jpg,Audi TT Hatchback 2011,297.0,198.0,1.5
30,78,576,353,54,04703.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,640.0,480.0,1.3333333333333333
100,302,1473,967,171,04704.jpg,Nissan 240SX Coupe 1998,1600.0,1067.0,1.499531396438613
16,136,492,360,120,04705.jpg,GMC Yukon Hybrid SUV 2012,500.0,375.0,1.3333333333333333
144,76,831,663,30,04706.jpg,BMW 3 Series Wagon 2012,1024.0,682.0,1.501466275659824
14,7,478,272,68,04707.jpg,Chevrolet TrailBlazer SS 2009,500.0,294.0,1.7006802721088434
63,175,290,315,104,04708.jpg,Ferrari 458 Italia Coupe 2012,500.0,333.0,1.5015015015015014
43,98,373,241,135,04709.jpg,Hyundai Elantra Sedan 2007,400.0,289.0,1.3840830449826989
25,156,610,363,168,04710.jpg,Nissan Leaf Hatchback 2012,630.0,418.0,1.507177033492823
45,114,557,373,75,04711.jpg,Chevrolet Silverado 1500 Regular Cab 2012,640.0,480.0,1.3333333333333333
175,148,488,345,180,04712.jpg,Spyker C8 Coupe 2009,500.0,362.0,1.3812154696132597
24,114,618,366,65,04713.jpg,Chevrolet Avalanche Crew Cab 2012,640.0,480.0,1.3333333333333333
13,123,594,354,37,04714.jpg,BMW X3 SUV 2012,600.0,361.0,1.6620498614958448
25,18,476,234,126,04715.jpg,Honda Odyssey Minivan 2012,500.0,234.0,2.1367521367521367
116,196,376,307,124,04716.jpg,HUMMER H3T Crew Cab 2010,623.0,389.0,1.601542416452442
24,122,447,268,128,04717.jpg,Honda Accord Coupe 2012,480.0,360.0,1.3333333333333333
44,35,404,223,73,04718.jpg,Chevrolet Malibu Sedan 2007,429.0,262.0,1.6374045801526718
66,48,609,438,32,04719.jpg,BMW X5 SUV 2007,640.0,480.0,1.3333333333333333
21,7,519,278,126,04720.jpg,Honda Odyssey Minivan 2012,540.0,295.0,1.8305084745762712
24,45,207,142,74,04721.jpg,Chevrolet Silverado 1500 Extended Cab 2012,259.0,194.0,1.3350515463917525
17,99,630,427,115,04722.jpg,Ford Focus Sedan 2007,640.0,480.0,1.3333333333333333
105,58,720,331,63,04723.jpg,Chevrolet Sonic Sedan 2012,850.0,354.0,2.401129943502825
27,65,567,361,9,04724.jpg,Aston Martin V8 Vantage Coupe 2012,600.0,401.0,1.4962593516209477
208,203,794,499,9,04725.jpg,Aston Martin V8 Vantage Coupe 2012,800.0,528.0,1.5151515151515151
158,233,873,529,187,04726.jpg,Toyota Camry Sedan 2012,1024.0,640.0,1.6
14,121,999,610,35,04727.jpg,BMW M5 Sedan 2010,1000.0,750.0,1.3333333333333333
17,45,244,147,88,04728.jpg,Dodge Sprinter Cargo Van 2009,260.0,194.0,1.3402061855670102
27,63,305,220,38,04729.jpg,BMW Z4 Convertible 2012,377.0,250.0,1.508
20,6,633,451,169,04730.jpg,Nissan NV Passenger Van 2012,640.0,480.0,1.3333333333333333
92,123,921,619,120,04731.jpg,GMC Yukon Hybrid SUV 2012,1024.0,689.0,1.486211901306241
23,116,623,392,126,04732.jpg,Honda Odyssey Minivan 2012,640.0,480.0,1.3333333333333333
1,66,584,322,20,04733.jpg,Audi S6 Sedan 2011,584.0,328.0,1.7804878048780488
21,18,635,386,169,04734.jpg,Nissan NV Passenger Van 2012,640.0,429.0,1.491841491841492
114,59,507,333,154,04735.jpg,Land Rover Range Rover SUV 2012,620.0,389.0,1.5938303341902313
12,106,778,467,32,04736.jpg,BMW X5 SUV 2007,800.0,550.0,1.4545454545454546
87,78,503,337,32,04737.jpg,BMW X5 SUV 2007,525.0,350.0,1.5
111,87,1509,967,63,04738.jpg,Chevrolet Sonic Sedan 2012,1600.0,1001.0,1.5984015984015985
36,91,181,172,151,04739.jpg,Lamborghini Aventador Coupe 2012,259.0,194.0,1.3350515463917525
48,49,597,403,131,04740.jpg,Hyundai Santa Fe SUV 2012,640.0,480.0,1.3333333333333333
72,88,378,250,46,04741.jpg,Bugatti Veyron 16.4 Coupe 2009,448.0,298.0,1.5033557046979866
17,32,578,300,35,04742.jpg,BMW M5 Sedan 2010,588.0,341.0,1.7243401759530792
26,21,287,159,104,04743.jpg,Ferrari 458 Italia Coupe 2012,300.0,193.0,1.5544041450777202
2,1,280,96,18,04744.jpg,Audi 100 Wagon 1994,280.0,96.0,2.9166666666666665
3,31,283,145,157,04745.jpg,MINI Cooper Roadster Convertible 2012,283.0,178.0,1.5898876404494382
48,103,2497,1572,40,04746.jpg,Bentley Arnage Sedan 2009,2560.0,1698.0,1.507656065959953
378,125,973,689,39,04747.jpg,Bentley Continental Supersports Conv. Convertible 2012,1333.0,888.0,1.5011261261261262
38,58,404,293,125,04748.jpg,HUMMER H2 SUT Crew Cab 2009,434.0,326.0,1.3312883435582823
44,47,590,407,120,04749.jpg,GMC Yukon Hybrid SUV 2012,640.0,480.0,1.3333333333333333
17,54,212,157,9,04750.jpg,Aston Martin V8 Vantage Coupe 2012,276.0,183.0,1.5081967213114753
144,214,636,522,144,04751.jpg,Jaguar XK XKR 2012,1024.0,683.0,1.499267935578331
97,134,602,396,100,04752.jpg,FIAT 500 Convertible 2012,640.0,427.0,1.4988290398126465
53,103,483,379,14,04753.jpg,Audi TTS Coupe 2012,640.0,480.0,1.3333333333333333
303,145,797,478,192,04754.jpg,Volkswagen Beetle Hatchback 2012,1024.0,640.0,1.6
46,48,277,177,165,04755.jpg,Mercedes-Benz S-Class Sedan 2012,300.0,199.0,1.5075376884422111
30,84,246,156,128,04756.jpg,Honda Accord Coupe 2012,275.0,183.0,1.5027322404371584
54,83,736,436,52,04757.jpg,Cadillac SRX SUV 2012,792.0,447.0,1.7718120805369129
62,260,974,587,17,04758.jpg,Audi 100 Sedan 1994,1024.0,768.0,1.3333333333333333
47,39,371,270,117,04759.jpg,Ford Fiesta Sedan 2012,400.0,300.0,1.3333333333333333
18,199,1581,1090,34,04760.jpg,BMW M3 Coupe 2012,1599.0,1149.0,1.391644908616188
52,44,509,358,59,04761.jpg,Chevrolet Camaro Convertible 2012,560.0,420.0,1.3333333333333333
58,254,1582,991,182,04762.jpg,Suzuki Kizashi Sedan 2012,1623.0,1080.0,1.5027777777777778
5,145,996,594,147,04763.jpg,Jeep Liberty SUV 2012,1024.0,768.0,1.3333333333333333
23,38,263,145,129,04764.jpg,Honda Accord Sedan 2012,275.0,183.0,1.5027322404371584
66,222,513,339,152,04765.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,600.0,400.0,1.5
249,154,981,569,167,04766.jpg,Mitsubishi Lancer Sedan 2012,1023.0,767.0,1.333767926988266
18,62,352,254,48,04767.jpg,Buick Rainier SUV 2007,380.0,285.0,1.3333333333333333
32,105,988,658,63,04768.jpg,Chevrolet Sonic Sedan 2012,1024.0,768.0,1.3333333333333333
6,87,210,164,30,04769.jpg,BMW 3 Series Wagon 2012,480.0,360.0,1.3333333333333333
70,57,526,384,100,04770.jpg,FIAT 500 Convertible 2012,600.0,400.0,1.5
14,31,270,166,41,04771.jpg,Bentley Mulsanne Sedan 2011,280.0,180.0,1.5555555555555556
7,17,249,187,76,04772.jpg,Chrysler Aspen SUV 2009,259.0,194.0,1.3350515463917525
47,185,999,696,167,04773.jpg,Mitsubishi Lancer Sedan 2012,1024.0,768.0,1.3333333333333333
18,31,620,387,54,04774.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,640.0,426.0,1.5023474178403755
67,168,685,499,173,04775.jpg,Porsche Panamera Sedan 2012,800.0,600.0,1.3333333333333333
367,418,1030,669,96,04776.jpg,Dodge Charger Sedan 2012,1500.0,938.0,1.5991471215351811
90,194,1512,914,34,04777.jpg,BMW M3 Coupe 2012,1600.0,1063.0,1.5051740357478833
20,72,769,515,31,04778.jpg,BMW 6 Series Convertible 2007,800.0,534.0,1.4981273408239701
50,44,230,156,39,04779.jpg,Bentley Continental Supersports Conv. Convertible 2012,300.0,168.0,1.7857142857142858
77,49,508,305,192,04780.jpg,Volkswagen Beetle Hatchback 2012,640.0,360.0,1.7777777777777777
71,186,1206,781,157,04781.jpg,MINI Cooper Roadster Convertible 2012,1280.0,850.0,1.5058823529411764
50,83,394,268,38,04782.jpg,BMW Z4 Convertible 2012,450.0,294.0,1.530612244897959
176,298,718,498,41,04783.jpg,Bentley Mulsanne Sedan 2011,800.0,533.0,1.5009380863039399
7,8,375,234,95,04784.jpg,Dodge Durango SUV 2007,380.0,238.0,1.596638655462185
47,97,612,377,114,04785.jpg,Ford F-150 Regular Cab 2007,640.0,480.0,1.3333333333333333
17,48,859,396,79,04786.jpg,Chrysler 300 SRT-8 2010,864.0,408.0,2.1176470588235294
210,188,1428,732,175,04787.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1600.0,900.0,1.7777777777777777
55,84,976,679,132,04788.jpg,Hyundai Tucson SUV 2012,1024.0,768.0,1.3333333333333333
46,35,593,352,103,04789.jpg,Ferrari 458 Italia Convertible 2012,608.0,404.0,1.504950495049505
126,97,882,704,119,04790.jpg,GMC Savana Van 2012,1024.0,768.0,1.3333333333333333
9,196,1008,504,153,04791.jpg,Lamborghini Diablo Coupe 2001,1024.0,600.0,1.7066666666666668
41,51,215,152,31,04792.jpg,BMW 6 Series Convertible 2007,259.0,194.0,1.3350515463917525
5,82,550,442,85,04793.jpg,Dodge Caravan Minivan 1997,625.0,469.0,1.3326226012793176
63,26,436,296,47,04794.jpg,Buick Regal GS 2012,500.0,333.0,1.5015015015015014
32,41,239,153,162,04795.jpg,Mercedes-Benz C-Class Sedan 2012,259.0,194.0,1.3350515463917525
40,14,856,486,107,04796.jpg,Ford Mustang Convertible 2007,915.0,500.0,1.83
4,13,189,132,80,04797.jpg,Chrysler Crossfire Convertible 2008,196.0,146.0,1.3424657534246576
7,18,192,127,115,04798.jpg,Ford Focus Sedan 2007,200.0,150.0,1.3333333333333333
13,41,300,174,69,04799.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,300.0,224.0,1.3392857142857142
38,52,483,222,124,04800.jpg,HUMMER H3T Crew Cab 2010,500.0,230.0,2.1739130434782608
67,364,1549,1063,189,04801.jpg,Toyota 4Runner SUV 2012,1600.0,1200.0,1.3333333333333333
22,25,407,339,20,04802.jpg,Audi S6 Sedan 2011,424.0,360.0,1.1777777777777778
52,88,373,248,33,04803.jpg,BMW X6 SUV 2012,433.0,280.0,1.5464285714285715
87,132,672,363,110,04804.jpg,Ford Edge SUV 2012,750.0,469.0,1.5991471215351811
34,19,772,488,150,04805.jpg,Lamborghini Reventon Coupe 2008,786.0,492.0,1.5975609756097562
228,316,1913,1230,29,04806.jpg,BMW 3 Series Sedan 2012,2048.0,1536.0,1.3333333333333333
17,69,682,436,140,04807.jpg,Hyundai Azera Sedan 2012,695.0,456.0,1.5241228070175439
106,59,337,284,159,04808.jpg,Mazda Tribute SUV 2011,438.0,318.0,1.3773584905660377
107,172,789,579,183,04809.jpg,Suzuki SX4 Hatchback 2012,1024.0,682.0,1.501466275659824
94,190,1597,991,29,04810.jpg,BMW 3 Series Sedan 2012,1800.0,1200.0,1.5
626,176,1465,618,173,04811.jpg,Porsche Panamera Sedan 2012,1600.0,1063.0,1.5051740357478833
16,59,466,241,44,04812.jpg,Bentley Continental Flying Spur Sedan 2007,480.0,360.0,1.3333333333333333
70,85,1186,791,144,04813.jpg,Jaguar XK XKR 2012,1280.0,850.0,1.5058823529411764
60,411,1495,992,36,04814.jpg,BMW M6 Convertible 2010,1600.0,1071.0,1.4939309056956116
31,81,608,391,134,04815.jpg,Hyundai Sonata Hybrid Sedan 2012,625.0,468.0,1.3354700854700854
79,84,528,327,3,04816.jpg,Acura TL Sedan 2012,606.0,404.0,1.5
71,116,561,423,50,04817.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
19,141,586,371,12,04818.jpg,Audi RS 4 Convertible 2008,600.0,420.0,1.4285714285714286
26,116,485,308,22,04819.jpg,Audi S5 Coupe 2012,512.0,341.0,1.501466275659824
39,123,439,291,138,04820.jpg,Hyundai Sonata Sedan 2012,480.0,360.0,1.3333333333333333
7,62,418,214,62,04821.jpg,Chevrolet Tahoe Hybrid SUV 2012,450.0,225.0,2.0
64,24,274,150,25,04822.jpg,Audi TT RS Coupe 2012,300.0,183.0,1.639344262295082
4,37,256,185,156,04823.jpg,Lincoln Town Car Sedan 2011,264.0,198.0,1.3333333333333333
137,417,1822,1130,162,04824.jpg,Mercedes-Benz C-Class Sedan 2012,1920.0,1231.0,1.5597075548334687
102,211,786,485,7,04825.jpg,Acura ZDX Hatchback 2012,864.0,576.0,1.5
18,79,480,304,153,04826.jpg,Lamborghini Diablo Coupe 2001,500.0,330.0,1.5151515151515151
7,4,277,180,1,04827.jpg,AM General Hummer SUV 2000,310.0,233.0,1.3304721030042919
15,43,287,170,110,04828.jpg,Ford Edge SUV 2012,297.0,204.0,1.4558823529411764
68,125,572,363,111,04829.jpg,Ford Ranger SuperCab 2011,640.0,480.0,1.3333333333333333
61,167,589,464,40,04830.jpg,Bentley Arnage Sedan 2009,640.0,480.0,1.3333333333333333
18,84,254,175,84,04831.jpg,Dodge Caliber Wagon 2007,264.0,198.0,1.3333333333333333
32,34,248,213,28,04832.jpg,BMW 1 Series Coupe 2012,300.0,221.0,1.3574660633484164
36,103,544,310,6,04833.jpg,Acura Integra Type R 2001,600.0,450.0,1.3333333333333333
1,39,252,172,156,04834.jpg,Lincoln Town Car Sedan 2011,259.0,194.0,1.3350515463917525
9,31,636,443,95,04835.jpg,Dodge Durango SUV 2007,640.0,479.0,1.336116910229645
32,62,272,189,162,04836.jpg,Mercedes-Benz C-Class Sedan 2012,300.0,225.0,1.3333333333333333
40,73,1561,964,91,04837.jpg,Dodge Dakota Club Cab 2007,1600.0,1200.0,1.3333333333333333
20,40,166,99,107,04838.jpg,Ford Mustang Convertible 2007,200.0,116.0,1.7241379310344827
172,358,1109,834,15,04839.jpg,Audi R8 Coupe 2012,1280.0,854.0,1.4988290398126465
1066,1244,4030,2247,34,04840.jpg,BMW M3 Coupe 2012,4608.0,3072.0,1.5
86,162,472,393,24,04841.jpg,Audi S4 Sedan 2007,575.0,431.0,1.334106728538283
18,17,256,194,116,04842.jpg,Ford E-Series Wagon Van 2012,259.0,194.0,1.3350515463917525
47,69,603,453,129,04843.jpg,Honda Accord Sedan 2012,640.0,480.0,1.3333333333333333
35,147,596,372,103,04844.jpg,Ferrari 458 Italia Convertible 2012,630.0,418.0,1.507177033492823
5,60,285,155,70,04845.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,300.0,225.0,1.3333333333333333
28,68,442,287,155,04846.jpg,Land Rover LR2 SUV 2012,448.0,299.0,1.4983277591973243
54,189,1474,921,85,04847.jpg,Dodge Caravan Minivan 1997,1496.0,1122.0,1.3333333333333333
17,104,353,201,16,04848.jpg,Audi V8 Sedan 1994,377.0,250.0,1.508
13,48,442,257,177,04849.jpg,Rolls-Royce Phantom Sedan 2012,445.0,334.0,1.3323353293413174
26,107,635,391,133,04850.jpg,Hyundai Veracruz SUV 2012,640.0,428.0,1.4953271028037383
65,67,581,410,135,04851.jpg,Hyundai Elantra Sedan 2007,640.0,480.0,1.3333333333333333
49,152,943,621,178,04852.jpg,Scion xD Hatchback 2012,1024.0,766.0,1.3368146214099217
113,89,953,1469,170,04853.jpg,Nissan Juke Hatchback 2012,1066.0,1600.0,0.66625
7,134,590,322,102,04854.jpg,Ferrari California Convertible 2012,590.0,417.0,1.4148681055155876
34,57,350,226,139,04855.jpg,Hyundai Elantra Touring Hatchback 2012,400.0,300.0,1.3333333333333333
244,199,625,406,142,04856.jpg,Infiniti QX56 SUV 2011,682.0,518.0,1.3166023166023166
43,152,568,360,11,04857.jpg,Aston Martin Virage Coupe 2012,610.0,404.0,1.50990099009901
120,227,555,413,77,04858.jpg,Chrysler Sebring Convertible 2010,640.0,480.0,1.3333333333333333
8,33,251,164,174,04859.jpg,Ram C/V Cargo Van Minivan 2012,251.0,201.0,1.2487562189054726
56,229,742,463,182,04860.jpg,Suzuki Kizashi Sedan 2012,800.0,524.0,1.5267175572519085
53,62,997,642,182,04861.jpg,Suzuki Kizashi Sedan 2012,1024.0,768.0,1.3333333333333333
6,44,377,246,124,04862.jpg,HUMMER H3T Crew Cab 2010,400.0,250.0,1.6
26,80,625,449,114,04863.jpg,Ford F-150 Regular Cab 2007,640.0,480.0,1.3333333333333333
92,134,564,399,106,04864.jpg,Ford F-450 Super Duty Crew Cab 2012,640.0,480.0,1.3333333333333333
76,262,944,661,28,04865.jpg,BMW 1 Series Coupe 2012,1024.0,768.0,1.3333333333333333
151,148,769,445,159,04866.jpg,Mazda Tribute SUV 2011,800.0,532.0,1.5037593984962405
51,56,278,159,157,04867.jpg,MINI Cooper Roadster Convertible 2012,309.0,174.0,1.7758620689655173
4,49,426,297,161,04868.jpg,Mercedes-Benz 300-Class Convertible 1993,450.0,297.0,1.5151515151515151
85,98,569,309,168,04869.jpg,Nissan Leaf Hatchback 2012,628.0,385.0,1.6311688311688313
36,15,477,305,47,04870.jpg,Buick Regal GS 2012,500.0,313.0,1.597444089456869
42,45,449,321,180,04871.jpg,Spyker C8 Coupe 2009,480.0,360.0,1.3333333333333333
102,63,423,319,99,04872.jpg,FIAT 500 Abarth 2012,500.0,375.0,1.3333333333333333
120,286,1073,790,166,04873.jpg,Mercedes-Benz Sprinter Van 2012,1200.0,820.0,1.4634146341463414
9,1,152,103,1,04874.jpg,AM General Hummer SUV 2000,160.0,120.0,1.3333333333333333
29,65,249,155,57,04875.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,275.0,184.0,1.4945652173913044
21,30,468,320,196,04876.jpg,smart fortwo Convertible 2012,500.0,375.0,1.3333333333333333
39,135,588,393,134,04877.jpg,Hyundai Sonata Hybrid Sedan 2012,640.0,480.0,1.3333333333333333
51,99,1160,754,96,04878.jpg,Dodge Charger Sedan 2012,1200.0,868.0,1.3824884792626728
451,231,2545,1775,67,04879.jpg,Chevrolet Malibu Hybrid Sedan 2010,2998.0,1999.0,1.4997498749374687
63,122,844,410,187,04880.jpg,Toyota Camry Sedan 2012,900.0,499.0,1.8036072144288577
27,77,460,275,118,04881.jpg,GMC Terrain SUV 2012,480.0,360.0,1.3333333333333333
1,98,420,269,104,04882.jpg,Ferrari 458 Italia Coupe 2012,420.0,281.0,1.4946619217081851
117,465,1946,1123,19,04883.jpg,Audi TT Hatchback 2011,2100.0,1575.0,1.3333333333333333
31,35,236,162,8,04884.jpg,Aston Martin V8 Vantage Convertible 2012,259.0,194.0,1.3350515463917525
318,374,1350,945,25,04885.jpg,Audi TT RS Coupe 2012,1600.0,1131.0,1.4146772767462423
38,105,1565,740,44,04886.jpg,Bentley Continental Flying Spur Sedan 2007,1600.0,782.0,2.0460358056265986
8,1,258,165,40,04887.jpg,Bentley Arnage Sedan 2009,264.0,165.0,1.6
20,33,241,163,90,04888.jpg,Dodge Dakota Crew Cab 2010,259.0,194.0,1.3350515463917525
108,114,546,384,94,04889.jpg,Dodge Durango SUV 2012,640.0,480.0,1.3333333333333333
40,25,567,378,95,04890.jpg,Dodge Durango SUV 2007,640.0,424.0,1.509433962264151
39,179,1242,829,72,04891.jpg,Chevrolet Monte Carlo Coupe 2007,1280.0,960.0,1.3333333333333333
8,37,294,150,2,04892.jpg,Acura RL Sedan 2012,300.0,182.0,1.6483516483516483
12,39,265,142,16,04893.jpg,Audi V8 Sedan 1994,291.0,173.0,1.6820809248554913
56,11,346,186,108,04894.jpg,Ford Freestar Minivan 2007,400.0,200.0,2.0
148,173,749,479,132,04895.jpg,Hyundai Tucson SUV 2012,800.0,533.0,1.5009380863039399
27,71,423,243,56,04896.jpg,Chevrolet Corvette ZR1 2012,450.0,300.0,1.5
6,63,806,510,184,04897.jpg,Suzuki SX4 Sedan 2012,810.0,540.0,1.5
8,104,623,360,74,04898.jpg,Chevrolet Silverado 1500 Extended Cab 2012,640.0,425.0,1.5058823529411764
24,51,239,167,65,04899.jpg,Chevrolet Avalanche Crew Cab 2012,259.0,194.0,1.3350515463917525
111,23,527,315,52,04900.jpg,Cadillac SRX SUV 2012,640.0,346.0,1.8497109826589595
